,confirmed,country_region,deaths,lat,long,province_state,recovered,timestamp,timestamp.date
541,88621,United Kingdom,11329,55.3781,-3.436,null,0,1586779200.0,2020-04-13
542,4521,United Arab Emirates,25,24.0,54.0,null,852,1586779200.0,2020-04-13
543,3102,Ukraine,93,48.3794,31.1656,null,97,1586779200.0,2020-04-13
544,54,Uganda,0,1.0,32.0,null,7,1586779200.0,2020-04-13
545,580619,US,23529,37902.0,-95.7129,null,43482,1586779200.0,2020-04-13
546,61049,Turkey,1296,38.9637,35.2433,null,3957,1586779200.0,2020-04-13
547,726,Tunisia,34,34.0,9.0,null,43,1586779200.0,2020-04-13
548,77,Togo,3,8.6195,0.8248,null,29,1586779200.0,2020-04-13
549,4,Timor-Leste,0,-8.874217,125.727539,null,1,1586779200.0,2020-04-13
550,2579,Thailand,40,15.0,101.0,null,1288,1586779200.0,2020-04-13
551,49,Tanzania,3,-6.369,34.8888,null,7,1586779200.0,2020-04-13
552,393,Taiwan*,6,23.7,121.0,null,109,1586779200.0,2020-04-13
553,25688,Switzerland,1138,46.8182,8.2275,null,13700,1586779200.0,2020-04-13
554,10948,Sweden,919,63.0,16.0,null,381,1586779200.0,2020-04-13
555,29,Sudan,4,12.8628,30.2176,null,4,1586779200.0,2020-04-13
556,217,Sri Lanka,7,7.0,81.0,null,56,1586779200.0,2020-04-13
557,170099,Spain,17756,40.0,-4.0,null,64727,1586779200.0,2020-04-13
558,2272,South Africa,27,-30.5595,22.9375,null,410,1586779200.0,2020-04-13
559,1212,Slovenia,55,46.1512,14.9955,null,152,1586779200.0,2020-04-13
560,769,Slovakia,2,48.669,19.699,null,107,1586779200.0,2020-04-13
561,2918,Singapore,9,1.2833,103.8333,null,586,1586779200.0,2020-04-13
562,4054,Serbia,85,44165.0,21059.0,null,0,1586779200.0,2020-04-13
563,291,Senegal,2,14.4974,-14.4524,null,178,1586779200.0,2020-04-13
564,4934,Saudi Arabia,65,24.0,45.0,null,805,1586779200.0,2020-04-13
565,127,Rwanda,0,-1.9403,29.8739,null,42,1586779200.0,2020-04-13
566,18328,Russia,148,60.0,90.0,null,1470,1586779200.0,2020-04-13
567,6633,Romania,331,45.9432,24.9668,null,914,1586779200.0,2020-04-13
568,3231,Qatar,7,25.3548,51.1839,null,334,1586779200.0,2020-04-13
569,16934,Portugal,535,39.3999,-8.2245,null,277,1586779200.0,2020-04-13
570,6934,Poland,245,51.9194,19.1451,null,487,1586779200.0,2020-04-13
571,4932,Philippines,315,13.0,122.0,null,242,1586779200.0,2020-04-13
572,9784,Peru,216,-9.19,-75152.0,null,2642,1586779200.0,2020-04-13
573,147,Paraguay,6,-23.4425,-58.4438,null,22,1586779200.0,2020-04-13
574,3400,Panama,87,8.538,-80.7821,null,29,1586779200.0,2020-04-13
575,5496,Pakistan,93,30.3753,69.3451,null,1095,1586779200.0,2020-04-13
576,727,Oman,4,21.0,57.0,null,124,1586779200.0,2020-04-13
577,6603,Norway,134,60.472,8.4689,null,32,1586779200.0,2020-04-13
578,854,North Macedonia,38,41.6086,21.7453,null,44,1586779200.0,2020-04-13
579,343,Nigeria,10,982.0,8.6753,null,91,1586779200.0,2020-04-13
580,1349,New Zealand,5,-40.9006,174.886,null,546,1586779200.0,2020-04-13
581,26551,Netherlands,2823,52.1326,5.2913,null,250,1586779200.0,2020-04-13
582,14,Nepal,0,28.1667,84.25,null,1,1586779200.0,2020-04-13
583,1763,Morocco,126,31.7917,-7926.0,null,203,1586779200.0,2020-04-13
584,274,Montenegro,3,42.5,19.3,null,5,1586779200.0,2020-04-13
585,17,Mongolia,0,46.8625,103.8467,null,4,1586779200.0,2020-04-13
586,1712,Moldova,35,47.4116,28.3699,null,107,1586779200.0,2020-04-13
587,4661,Mexico,296,23.6345,-102.5528,null,1843,1586779200.0,2020-04-13
588,384,Malta,3,35.9375,14.3754,null,44,1586779200.0,2020-04-13
589,123,Mali,10,17.570692,-3.996166,null,26,1586779200.0,2020-04-13
590,4817,Malaysia,77,2.5,112.5,null,2276,1586779200.0,2020-04-13
591,106,Madagascar,0,-18.7669,46.8691,null,21,1586779200.0,2020-04-13
592,3292,Luxembourg,69,49.8153,6.1296,null,500,1586779200.0,2020-04-13
593,1062,Lithuania,24,55.1694,23.8813,null,101,1586779200.0,2020-04-13
594,26,Libya,1,26.3351,17.228331,null,9,1586779200.0,2020-04-13
595,632,Lebanon,20,33.8547,35.8623,null,80,1586779200.0,2020-04-13
596,655,Latvia,5,56.8796,24.6032,null,16,1586779200.0,2020-04-13
597,19,Laos,0,19.85627,102.495496,null,0,1586779200.0,2020-04-13
598,419,Kyrgyzstan,5,41.2044,74.7661,null,67,1586779200.0,2020-04-13
599,1300,Kuwait,2,29.5,47.75,null,150,1586779200.0,2020-04-13
0,10537,"Korea, South",217,36.0,128.0,null,7447,1586779200.0,2020-04-13
1,208,Kenya,9,-236.0,37.9062,null,40,1586779200.0,2020-04-13
2,1091,Kazakhstan,12,48196.0,66.9237,null,138,1586779200.0,2020-04-13
3,391,Jordan,7,31.24,36.51,null,215,1586779200.0,2020-04-13
4,7370,Japan,123,36.0,138.0,null,784,1586779200.0,2020-04-13
5,159516,Italy,20465,43.0,12.0,null,35435,1586779200.0,2020-04-13
6,11586,Israel,116,31.0,35.0,null,1855,1586779200.0,2020-04-13
7,10647,Ireland,365,53.1424,-7.6921,null,25,1586779200.0,2020-04-13
8,1378,Iraq,78,33.0,44.0,null,717,1586779200.0,2020-04-13
9,73303,Iran,4585,32.0,53.0,null,45983,1586779200.0,2020-04-13
10,4557,Indonesia,399,-0.7893,113.9213,null,380,1586779200.0,2020-04-13
11,10453,India,358,21.0,78.0,null,1181,1586779200.0,2020-04-13
12,1711,Iceland,8,64.9631,-19208.0,null,933,1586779200.0,2020-04-13
13,1458,Hungary,109,47.1625,19.5033,null,120,1586779200.0,2020-04-13
14,397,Honduras,25,15.2,-86.2419,null,7,1586779200.0,2020-04-13
15,319,Guinea,0,9.9456,-9.6966,null,17,1586779200.0,2020-04-13
16,156,Guatemala,5,15.7835,-90.2308,null,19,1586779200.0,2020-04-13
17,14,Grenada,0,12.1165,-61.679,null,0,1586779200.0,2020-04-13
18,2145,Greece,99,39742.0,21.8243,null,269,1586779200.0,2020-04-13
19,130072,Germany,3194,51.0,9.0,null,64300,1586779200.0,2020-04-13
20,272,Georgia,3,42.3154,43.3569,null,68,1586779200.0,2020-04-13
21,207,France,3,-12.8275,45.1662,Mayotte,59,1586779200.0,2020-04-13
22,136779,France,14967,46.2276,2.2137,null,27718,1586779200.0,2020-04-13
23,3064,Finland,59,64.0,26.0,null,300,1586779200.0,2020-04-13
24,74,Ethiopia,3,9.145,40.4897,null,14,1586779200.0,2020-04-13
25,15,Eswatini,0,-26.5225,31.4659,null,7,1586779200.0,2020-04-13
26,1332,Estonia,28,58.5953,25136.0,null,102,1586779200.0,2020-04-13
27,21,Equatorial Guinea,0,1.5,10.0,null,4,1586779200.0,2020-04-13
28,137,El Salvador,6,13.7942,-88.8965,null,22,1586779200.0,2020-04-13
29,2190,Egypt,164,26.0,30.0,null,589,1586779200.0,2020-04-13
30,7529,Ecuador,355,-1.8312,-78.1834,null,597,1586779200.0,2020-04-13
31,3167,Dominican Republic,177,18.7357,-70.1627,null,152,1586779200.0,2020-04-13
32,298,Djibouti,2,11.8251,42.5903,null,41,1586779200.0,2020-04-13
33,6318,Denmark,285,56.2639,9.5018,null,2235,1586779200.0,2020-04-13
34,6059,Czechia,143,49.8175,15.473,null,519,1586779200.0,2020-04-13
35,662,Cyprus,12,35.1264,33.4299,null,65,1586779200.0,2020-04-13
36,726,Cuba,21,22.0,-80.0,null,121,1586779200.0,2020-04-13
37,1650,Croatia,25,45.1,15.2,null,400,1586779200.0,2020-04-13
38,626,Cote d'Ivoire,6,7.54,-5.5471,null,89,1586779200.0,2020-04-13
39,612,Costa Rica,3,9.7489,-83.7534,null,62,1586779200.0,2020-04-13
40,235,Congo (Kinshasa),20,-4383.0,21.7587,null,17,1586779200.0,2020-04-13
41,2852,Colombia,112,4.5709,-74.2973,null,319,1586779200.0,2020-04-13
42,1267,China,1,29.1832,120934.0,Zhejiang,1239,1586779200.0,2020-04-13
43,184,China,2,24.974,101.487,Yunnan,174,1586779200.0,2020-04-13
44,184,China,3,39.3054,117.323,Tianjin,164,1586779200.0,2020-04-13
45,618,China,7,31.202,121.4491,Shanghai,446,1586779200.0,2020-04-13
46,784,China,7,36.3427,118.1498,Shandong,758,1586779200.0,2020-04-13
47,190,China,1,44935.0,113.9448,Inner Mongolia,83,1586779200.0,2020-04-13
48,67803,China,3221,30.9756,112.2707,Hubei,64338,1586779200.0,2020-04-13
49,1009,China,4,22.3,114.2,Hong Kong,360,1586779200.0,2020-04-13
50,1276,China,22,33.882,113.614,Henan,1253,1586779200.0,2020-04-13
51,740,China,13,47.862,127.7615,Heilongjiang,470,1586779200.0,2020-04-13
52,1555,China,8,23.3417,113.4244,Guangdong,1454,1586779200.0,2020-04-13
53,352,China,1,26789.0,117.9874,Fujian,325,1586779200.0,2020-04-13
54,589,China,8,40.1824,116.4142,Beijing,484,1586779200.0,2020-04-13
55,7525,Chile,82,-35.6751,-71.543,null,2367,1586779200.0,2020-04-13
56,11,Central African Republic,0,6.6111,20.9394,null,3,1586779200.0,2020-04-13
57,null,Canada,null,56.1304,-106.3468,Recovery aggregated,7758,1586779200.0,2020-04-13
58,13557,Canada,360,52.9399,-73.5491,Quebec,null,1586779200.0,2020-04-13
59,7470,Canada,291,51.2538,-85.3232,Ontario,null,1586779200.0,2020-04-13
60,474,Canada,3,44.682,-63.7443,Nova Scotia,null,1586779200.0,2020-04-13
61,1732,Canada,46,53.9333,-116.5765,Alberta,null,1586779200.0,2020-04-13
62,820,Cameroon,12,3.848,11.5021,null,98,1586779200.0,2020-04-13
63,10,Cabo Verde,1,16.5388,-23418.0,null,1,1586779200.0,2020-04-13
64,62,Burma,4,21.9162,95.956,null,2,1586779200.0,2020-04-13
65,685,Bulgaria,32,42.7339,25.4858,null,71,1586779200.0,2020-04-13
66,23430,Brazil,1328,-14.235,-51.9253,null,173,1586779200.0,2020-04-13
67,1037,Bosnia and Herzegovina,39,43.9159,17.6791,null,206,1586779200.0,2020-04-13
68,330,Bolivia,27,-16.2902,-63.5887,null,2,1586779200.0,2020-04-13
69,30589,Belgium,3903,50.8333,4.0,null,6707,1586779200.0,2020-04-13
70,2919,Belarus,29,53.7098,27.9534,null,203,1586779200.0,2020-04-13
71,803,Bangladesh,39,23.685,90.3563,null,42,1586779200.0,2020-04-13
72,1361,Bahrain,6,26275.0,50.55,null,591,1586779200.0,2020-04-13
73,47,Bahamas,8,25343.0,-77.3963,null,6,1586779200.0,2020-04-13
74,1148,Azerbaijan,12,40.1431,47.5769,null,289,1586779200.0,2020-04-13
75,14041,Austria,368,47.5162,14.5501,null,7343,1586779200.0,2020-04-13
76,517,Australia,6,-31.9505,115.8605,Western Australia,216,1586779200.0,2020-04-13
77,1281,Australia,14,-37.8136,144.9631,Victoria,926,1586779200.0,2020-04-13
78,144,Australia,5,-41.4545,145.9707,Tasmania,48,1586779200.0,2020-04-13
79,987,Australia,5,-28167.0,153.4,Queensland,372,1586779200.0,2020-04-13
80,2863,Australia,25,-33.8688,151.2093,New South Wales,4,1586779200.0,2020-04-13
81,102,Australia,2,-35.4735,149124.0,Australian Capital Territory,59,1586779200.0,2020-04-13
82,1039,Armenia,14,40691.0,45382.0,null,211,1586779200.0,2020-04-13
83,2208,Argentina,97,-38.4161,-63.6167,null,515,1586779200.0,2020-04-13
84,23,Antigua and Barbuda,2,17608.0,-61.7964,null,0,1586779200.0,2020-04-13
85,646,Andorra,29,42.5063,1.5218,null,128,1586779200.0,2020-04-13
86,1983,Algeria,313,28339.0,1.6596,null,601,1586779200.0,2020-04-13
87,467,Albania,23,41.1533,20.1683,null,232,1586779200.0,2020-04-13
88,665,Afghanistan,21,33.0,65.0,null,32,1586779200.0,2020-04-13
89,53,United Kingdom,1,19.3133,-81.2546,Cayman Islands,6,1586779200.0,2020-04-13
90,113,Trinidad and Tobago,8,10.6918,-61.2225,null,16,1586779200.0,2020-04-13
91,10,Sierra Leone,0,8.460555,-11.779889,null,0,1586779200.0,2020-04-13
92,15,Saint Lucia,0,13.9094,-60.9789,null,4,1586779200.0,2020-04-13
93,529,Niger,12,17.6078,8817.0,null,75,1586779200.0,2020-04-13
94,14,Netherlands,1,12.1696,-68.99,Curacao,8,1586779200.0,2020-04-13
95,21,Mozambique,0,-18.665695,35.529562,null,2,1586779200.0,2020-04-13
96,324,Mauritius,9,-20.2,57.5,null,42,1586779200.0,2020-04-13
97,20,Maldives,0,3.2028,73.2207,null,14,1586779200.0,2020-04-13
98,566,Ghana,8,7.9465,-1232.0,null,4,1586779200.0,2020-04-13
99,184,Denmark,0,61.8926,-6.9118,Faroe Islands,157,1586779200.0,2020-04-13
100,145,China,2,41.2956,122.6085,Liaoning,136,1586779200.0,2020-04-13
101,653,China,0,32.9711,119.455,Jiangsu,638,1586779200.0,2020-04-13
102,122,Cambodia,0,11.55,104.9167,null,77,1586779200.0,2020-04-13
103,497,Burkina Faso,27,12.2383,-1.5616,null,161,1586779200.0,2020-04-13
104,429,Australia,4,-34.9285,138.6007,South Australia,179,1586779200.0,2020-04-13
105,129,United Kingdom,0,36.1408,-5.3536,Gibraltar,84,1586779200.0,2020-04-13
106,25,Syria,2,34.802075,38.996815,null,5,1586779200.0,2020-04-13
107,356,San Marino,35,43.9424,12.4578,null,53,1586779200.0,2020-04-13
108,50,Netherlands,9,18425.0,-63548.0,Sint Maarten,5,1586779200.0,2020-04-13
109,283,Kosovo,7,42.602636,20.902977,null,58,1586779200.0,2020-04-13
110,45,Guyana,6,5.0,-58.75,null,8,1586779200.0,2020-04-13
111,19,Angola,2,-11.2027,17.8739,null,4,1586779200.0,2020-04-13
112,12,Saint Kitts and Nevis,0,17.357822,-62.782998,null,0,1586779200.0,2020-04-13
113,143,France,8,16.25,-61.5833,Guadeloupe,67,1586779200.0,2020-04-13
114,35,Benin,1,9.3077,2.3158,null,5,1586779200.0,2020-04-13
115,327,China,6,39.549,116.1306,Hebei,313,1586779200.0,2020-04-13
116,139,China,2,37.8099,101583.0,Gansu,135,1586779200.0,2020-04-13
117,5,United Kingdom,0,-51.7963,-59.5236,Falkland Islands (Malvinas),1,1586779200.0,2020-04-13
118,28,Australia,0,-12.4634,130.8456,Northern Territory,2,1586779200.0,2020-04-13
119,712,Diamond Princess,11,0.0,0.0,null,619,1586779200.0,2020-04-13
120,43,Zambia,2,-15.4167,28.2833,null,30,1586692800.0,2020-04-12
121,290,West Bank and Gaza,2,31.9522,35.2332,null,58,1586692800.0,2020-04-12
122,262,Vietnam,0,16.0,108.0,null,144,1586692800.0,2020-04-12
123,181,Venezuela,9,6.4238,-66.5897,null,93,1586692800.0,2020-04-12
124,865,Uzbekistan,4,41.3775,64.5853,null,66,1586692800.0,2020-04-12
125,480,Uruguay,7,-32.5228,-55.7658,null,231,1586692800.0,2020-04-12
126,9,United Kingdom,1,21.694,-71.7979,Turks and Caicos Islands,0,1586692800.0,2020-04-12
127,228,United Kingdom,2,54.2361,-4.5481,Isle of Man,112,1586692800.0,2020-04-12
128,431,United Kingdom,9,49.3723,-2.3644,Channel Islands,48,1586692800.0,2020-04-12
129,57,United Kingdom,4,32.3078,-64.7505,Bermuda,29,1586692800.0,2020-04-12
130,84279,United Kingdom,10612,55.3781,-3.436,null,344,1586692800.0,2020-04-12
131,4123,United Arab Emirates,22,24.0,54.0,null,680,1586692800.0,2020-04-12
132,2777,Ukraine,83,48.3794,31.1656,null,89,1586692800.0,2020-04-12
133,54,Uganda,0,1.0,32.0,null,4,1586692800.0,2020-04-12
134,555313,US,22020,37902.0,-95.7129,null,32988,1586692800.0,2020-04-12
135,56956,Turkey,1198,38.9637,35.2433,null,3446,1586692800.0,2020-04-12
136,707,Tunisia,31,34.0,9.0,null,43,1586692800.0,2020-04-12
137,76,Togo,3,8.6195,0.8248,null,29,1586692800.0,2020-04-12
138,2551,Thailand,38,15.0,101.0,null,1218,1586692800.0,2020-04-12
139,388,Taiwan*,6,23.7,121.0,null,109,1586692800.0,2020-04-12
140,25415,Switzerland,1106,46.8182,8.2275,null,12700,1586692800.0,2020-04-12
141,10483,Sweden,899,63.0,16.0,null,381,1586692800.0,2020-04-12
142,210,Sri Lanka,7,7.0,81.0,null,56,1586692800.0,2020-04-12
143,166831,Spain,17209,40.0,-4.0,null,62391,1586692800.0,2020-04-12
144,2173,South Africa,25,-30.5595,22.9375,null,410,1586692800.0,2020-04-12
145,25,Somalia,1,5.1521,46.1996,null,2,1586692800.0,2020-04-12
146,1205,Slovenia,53,46.1512,14.9955,null,150,1586692800.0,2020-04-12
147,742,Slovakia,2,48.669,19.699,null,23,1586692800.0,2020-04-12
148,2532,Singapore,8,1.2833,103.8333,null,560,1586692800.0,2020-04-12
149,3630,Serbia,80,44165.0,21059.0,null,0,1586692800.0,2020-04-12
150,280,Senegal,2,14.4974,-14.4524,null,171,1586692800.0,2020-04-12
151,4462,Saudi Arabia,59,24.0,45.0,null,761,1586692800.0,2020-04-12
152,126,Rwanda,0,-1.9403,29.8739,null,25,1586692800.0,2020-04-12
153,15770,Russia,130,60.0,90.0,null,1291,1586692800.0,2020-04-12
154,6300,Romania,316,45.9432,24.9668,null,852,1586692800.0,2020-04-12
155,2979,Qatar,7,25.3548,51.1839,null,275,1586692800.0,2020-04-12
156,16585,Portugal,504,39.3999,-8.2245,null,277,1586692800.0,2020-04-12
157,6674,Poland,232,51.9194,19.1451,null,439,1586692800.0,2020-04-12
158,4648,Philippines,297,13.0,122.0,null,197,1586692800.0,2020-04-12
159,7519,Peru,193,-9.19,-75152.0,null,1798,1586692800.0,2020-04-12
160,134,Paraguay,6,-23.4425,-58.4438,null,22,1586692800.0,2020-04-12
161,3234,Panama,79,8.538,-80.7821,null,23,1586692800.0,2020-04-12
162,5230,Pakistan,91,30.3753,69.3451,null,1028,1586692800.0,2020-04-12
163,599,Oman,4,21.0,57.0,null,109,1586692800.0,2020-04-12
164,6525,Norway,128,60.472,8.4689,null,32,1586692800.0,2020-04-12
165,828,North Macedonia,34,41.6086,21.7453,null,41,1586692800.0,2020-04-12
166,323,Nigeria,10,982.0,8.6753,null,85,1586692800.0,2020-04-12
167,1330,New Zealand,4,-40.9006,174.886,null,471,1586692800.0,2020-04-12
168,25587,Netherlands,2737,52.1326,5.2913,null,250,1586692800.0,2020-04-12
169,12,Nepal,0,28.1667,84.25,null,1,1586692800.0,2020-04-12
170,1661,Morocco,118,31.7917,-7926.0,null,177,1586692800.0,2020-04-12
171,272,Montenegro,3,42.5,19.3,null,5,1586692800.0,2020-04-12
172,1662,Moldova,31,47.4116,28.3699,null,94,1586692800.0,2020-04-12
173,4219,Mexico,273,23.6345,-102.5528,null,1772,1586692800.0,2020-04-12
174,378,Malta,3,35.9375,14.3754,null,44,1586692800.0,2020-04-12
175,105,Mali,9,17.570692,-3.996166,null,22,1586692800.0,2020-04-12
176,4683,Malaysia,76,2.5,112.5,null,2108,1586692800.0,2020-04-12
177,13,Malawi,2,-13.254308,34.301525,null,0,1586692800.0,2020-04-12
178,106,Madagascar,0,-18.7669,46.8691,null,20,1586692800.0,2020-04-12
179,3281,Luxembourg,66,49.8153,6.1296,null,500,1586692800.0,2020-04-12
180,1053,Lithuania,23,55.1694,23.8813,null,97,1586692800.0,2020-04-12
181,25,Libya,1,26.3351,17.228331,null,9,1586692800.0,2020-04-12
182,50,Liberia,5,6.4281,-9.4295,null,3,1586692800.0,2020-04-12
183,630,Lebanon,20,33.8547,35.8623,null,80,1586692800.0,2020-04-12
184,651,Latvia,5,56.8796,24.6032,null,16,1586692800.0,2020-04-12
185,19,Laos,0,19.85627,102.495496,null,0,1586692800.0,2020-04-12
186,377,Kyrgyzstan,5,41.2044,74.7661,null,54,1586692800.0,2020-04-12
187,1234,Kuwait,1,29.5,47.75,null,142,1586692800.0,2020-04-12
188,10512,"Korea, South",214,36.0,128.0,null,7368,1586692800.0,2020-04-12
189,197,Kenya,8,-236.0,37.9062,null,25,1586692800.0,2020-04-12
190,951,Kazakhstan,10,48196.0,66.9237,null,99,1586692800.0,2020-04-12
191,389,Jordan,7,31.24,36.51,null,201,1586692800.0,2020-04-12
192,6748,Japan,108,36.0,138.0,null,762,1586692800.0,2020-04-12
193,69,Jamaica,4,18.1096,-77.2975,null,13,1586692800.0,2020-04-12
194,156363,Italy,19899,43.0,12.0,null,34211,1586692800.0,2020-04-12
195,11145,Israel,103,31.0,35.0,null,1627,1586692800.0,2020-04-12
196,9655,Ireland,334,53.1424,-7.6921,null,25,1586692800.0,2020-04-12
197,1352,Iraq,76,33.0,44.0,null,640,1586692800.0,2020-04-12
198,71686,Iran,4474,32.0,53.0,null,43894,1586692800.0,2020-04-12
199,4241,Indonesia,373,-0.7893,113.9213,null,359,1586692800.0,2020-04-12
200,9205,India,331,21.0,78.0,null,1080,1586692800.0,2020-04-12
201,1701,Iceland,8,64.9631,-19208.0,null,889,1586692800.0,2020-04-12
202,1410,Hungary,99,47.1625,19.5033,null,118,1586692800.0,2020-04-12
203,393,Honduras,25,15.2,-86.2419,null,7,1586692800.0,2020-04-12
204,33,Haiti,3,18.9712,-72.2852,null,0,1586692800.0,2020-04-12
205,155,Guatemala,5,15.7835,-90.2308,null,19,1586692800.0,2020-04-12
206,2114,Greece,98,39742.0,21.8243,null,269,1586692800.0,2020-04-12
207,127854,Germany,3022,51.0,9.0,null,60300,1586692800.0,2020-04-12
208,257,Georgia,3,42.3154,43.3569,null,67,1586692800.0,2020-04-12
209,49,Gabon,1,-0.8037,11.6094,null,1,1586692800.0,2020-04-12
210,389,France,0,-21.1351,55.2471,Reunion,40,1586692800.0,2020-04-12
211,53,France,0,-17.6797,149.4068,French Polynesia,0,1586692800.0,2020-04-12
212,132591,France,14393,46.2276,2.2137,null,27186,1586692800.0,2020-04-12
213,2974,Finland,56,64.0,26.0,null,300,1586692800.0,2020-04-12
214,71,Ethiopia,3,9.145,40.4897,null,10,1586692800.0,2020-04-12
215,14,Eswatini,0,-26.5225,31.4659,null,7,1586692800.0,2020-04-12
216,1309,Estonia,25,58.5953,25136.0,null,98,1586692800.0,2020-04-12
217,21,Equatorial Guinea,0,1.5,10.0,null,3,1586692800.0,2020-04-12
218,125,El Salvador,6,13.7942,-88.8965,null,21,1586692800.0,2020-04-12
219,2065,Egypt,159,26.0,30.0,null,589,1586692800.0,2020-04-12
220,7466,Ecuador,333,-1.8312,-78.1834,null,501,1586692800.0,2020-04-12
221,2967,Dominican Republic,173,18.7357,-70.1627,null,131,1586692800.0,2020-04-12
222,214,Djibouti,2,11.8251,42.5903,null,36,1586692800.0,2020-04-12
223,6174,Denmark,273,56.2639,9.5018,null,2123,1586692800.0,2020-04-12
224,5991,Czechia,138,49.8175,15.473,null,464,1586692800.0,2020-04-12
225,633,Cyprus,11,35.1264,33.4299,null,65,1586692800.0,2020-04-12
226,669,Cuba,18,22.0,-80.0,null,92,1586692800.0,2020-04-12
227,1600,Croatia,23,45.1,15.2,null,373,1586692800.0,2020-04-12
228,574,Cote d'Ivoire,5,7.54,-5.5471,null,85,1586692800.0,2020-04-12
229,595,Costa Rica,3,9.7489,-83.7534,null,56,1586692800.0,2020-04-12
230,234,Congo (Kinshasa),20,-4383.0,21.7587,null,16,1586692800.0,2020-04-12
231,2776,Colombia,109,4.5709,-74.2973,null,270,1586692800.0,2020-04-12
232,1267,China,1,29.1832,120934.0,Zhejiang,1238,1586692800.0,2020-04-12
233,607,China,7,31.202,121.4491,Shanghai,446,1586692800.0,2020-04-12
234,99,China,1,43.6661,126.1923,Jilin,96,1586692800.0,2020-04-12
235,189,China,1,44935.0,113.9448,Inner Mongolia,83,1586692800.0,2020-04-12
236,67803,China,3219,30.9756,112.2707,Hubei,64281,1586692800.0,2020-04-12
237,1004,China,4,22.3,114.2,Hong Kong,360,1586692800.0,2020-04-12
238,1276,China,22,33.882,113.614,Henan,1253,1586692800.0,2020-04-12
239,684,China,13,47.862,127.7615,Heilongjiang,470,1586692800.0,2020-04-12
240,1552,China,8,23.3417,113.4244,Guangdong,1443,1586692800.0,2020-04-12
241,352,China,1,26789.0,117.9874,Fujian,321,1586692800.0,2020-04-12
242,589,China,8,40.1824,116.4142,Beijing,479,1586692800.0,2020-04-12
243,7213,Chile,80,-35.6751,-71.543,null,2059,1586692800.0,2020-04-12
244,18,Chad,0,15.4542,18.7322,null,2,1586692800.0,2020-04-12
245,298,Canada,4,52.9399,-106.4509,Saskatchewan,null,1586692800.0,2020-04-12
246,null,Canada,null,56.1304,-106.3468,Recovery aggregated,7123,1586692800.0,2020-04-12
247,12846,Canada,328,52.9399,-73.5491,Quebec,null,1586692800.0,2020-04-12
248,7049,Canada,274,51.2538,-85.3232,Ontario,null,1586692800.0,2020-04-12
249,445,Canada,2,44.682,-63.7443,Nova Scotia,null,1586692800.0,2020-04-12
250,242,Canada,3,53.1355,-57.6604,Newfoundland and Labrador,null,1586692800.0,2020-04-12
